name,cls,file,line,refs
apdsToggleConfirmed,,ho/i2csensor_apds9960_oled.h,52,3
imuApplyOrientationCorrection,,ho/i2csensor_bno055.cpp,431,3
cmd_imupollingms,,ho/i2csensor_bno055.cpp,838,3
cmd_imuewmafactor,,ho/i2csensor_bno055.cpp,849,3
cmd_imutransitionms,,ho/i2csensor_bno055.cpp,860,3
cmd_imuwebmaxfps,,ho/i2csensor_bno055.cpp,871,3
cmd_imudevicepollms,,ho/i2csensor_bno055.cpp,886,3
cmd_imuorientationmode,,ho/i2csensor_bno055.cpp,899,3
cmd_imuorientationcorrection,,ho/i2csensor_bno055.cpp,914,3
cmd_imupitchoffset,,ho/i2csensor_bno055.cpp,926,3
cmd_imurolloffset,,ho/i2csensor_bno055.cpp,940,3
cmd_imuyawoffset,,ho/i2csensor_bno055.cpp,954,3
imuToggleConfirmed,,ho/i2csensor_bno055_oled.h,70,3
rtcToUnixTime,,ho/i2csensor_ds3231.cpp,278,3
unixTimeToRTC,,ho/i2csensor_ds3231.cpp,303,3
rtcDaysInMonth,,ho/i2csensor_ds3231.cpp,326,3
rtcReadAndCacheOnce,,ho/i2csensor_ds3231.cpp,412,3
rtcTask,,ho/i2csensor_ds3231.cpp,435,3
rtcStop,,ho/i2csensor_ds3231.cpp,550,3
cmd_rtc,,ho/i2csensor_ds3231.cpp,616,3
cmd_rtcset,,ho/i2csensor_ds3231.cpp,681,3
cmd_rtcsync,,ho/i2csensor_ds3231.cpp,751,3
cmd_rtcstart,,ho/i2csensor_ds3231.cpp,784,3
cmd_rtcstop,,ho/i2csensor_ds3231.cpp,803,3
rtcGetYear,,ho/i2csensor_ds3231.cpp,820,3
rtcGetMonth,,ho/i2csensor_ds3231.cpp,825,3
rtcGetDay,,ho/i2csensor_ds3231.cpp,830,3
rtcGetHour,,ho/i2csensor_ds3231.cpp,835,3
rtcGetMinute,,ho/i2csensor_ds3231.cpp,840,3
rtcGetSecond,,ho/i2csensor_ds3231.cpp,845,3
rtcGetTemperature,,ho/i2csensor_ds3231.cpp,850,3
rtcToggleConfirmed,,ho/i2csensor_ds3231_oled.h,111,3
fuelGaugeRead,,ho/i2csensor_max17048.cpp,100,3
resetThermalFrameBuffers,,ho/i2csensor_mlx90640.cpp,977,3
thermalInterpolateFrame,,ho/i2csensor_mlx90640.cpp,1088,3
cmd_thermalpollingms,,ho/i2csensor_mlx90640.cpp,1128,3
cmd_thermalinterpolationenabled,,ho/i2csensor_mlx90640.cpp,1139,3
cmd_thermalinterpolationsteps,,ho/i2csensor_mlx90640.cpp,1151,3
cmd_thermalinterpolationbuffersize,,ho/i2csensor_mlx90640.cpp,1162,3
cmd_thermaltargetfps,,ho/i2csensor_mlx90640.cpp,1448,3
cmd_thermaldevicepollms,,ho/i2csensor_mlx90640.cpp,1461,3
thermalToggleConfirmed,,ho/i2csensor_mlx90640_oled.h,107,3
cmd_gpsautostart,,ho/i2csensor_pa1010d.cpp,543,3
gpsToggleConfirmed,,ho/i2csensor_pa1010d_oled.h,107,3
fmRadioTask,,ho/i2csensor_rda5807.cpp,224,3
fmRadioStopInternal,,ho/i2csensor_rda5807.cpp,375,3
updateFMRadio,,ho/i2csensor_rda5807.cpp,397,3
i2cTransactionNACKTolerant,,ho/i2csensor_rda5807.cpp,416,3
fmRadioToggleConfirmed,,ho/i2csensor_rda5807_oled.h,75,3
gamepadResolveBus,,ho/i2csensor_seesaw.cpp,36,3
gamepadInitConnection,,ho/i2csensor_seesaw.cpp,266,3
gamepadToggleConfirmed,,ho/i2csensor_seesaw_oled.h,144,3
writeRegister,,ho/i2csensor_sths34pf80.cpp,120,3
cmd_presencestart,,ho/i2csensor_sths34pf80.cpp,171,3
cmd_presencestop,,ho/i2csensor_sths34pf80.cpp,200,3
cmd_presenceread,,ho/i2csensor_sths34pf80.cpp,212,3
cmd_presencestatus,,ho/i2csensor_sths34pf80.cpp,246,3
presenceTask,,ho/i2csensor_sths34pf80.cpp,510,3
presenceToggleConfirmed,,ho/i2csensor_sths34pf80_oled.h,73,3
cmd_toftransitionms,,ho/i2csensor_vl53l4cx.cpp,283,3
cmd_tofmaxdistancemm,,ho/i2csensor_vl53l4cx.cpp,294,3
cmd_tofpollingms,,ho/i2csensor_vl53l4cx.cpp,576,3
cmd_tofstabilitythreshold,,ho/i2csensor_vl53l4cx.cpp,587,3
cmd_tofdevicepollms,,ho/i2csensor_vl53l4cx.cpp,602,3
tofToggleConfirmed,,ho/i2csensor_vl53l4cx_oled.h,60,3
bleFindConnection,,ho/BLE_IDF.cpp,89,4
bleIdfStopServer,,ho/BLE_IDF.cpp,795,4
bleIdfStopClient,,ho/BLE_IDF.cpp,845,4
bleIdfServerSendResponse,,ho/BLE_IDF.cpp,876,4
bleIdfGetStateString,,ho/BLE_IDF.cpp,1121,4
bleFindPeer,,ho/BLE_Peers.cpp,108,4
bleAnyPeerWantsAutoConnect,,ho/BLE_Peers.cpp,235,4
bleBootReconnect,,ho/BLE_Peers.cpp,254,4
cmd_blepeers,,ho/BLE_Peers.cpp,415,4
bleClearConnectionByConnId,,ho/Bluetooth.cpp,125,4
bleIsAuthed,,ho/Bluetooth.cpp,142,4
bleRevokeAllSessions,,ho/Bluetooth.cpp,202,4
bleSessionTick,,ho/Bluetooth.cpp,1242,4
bleSecurityBootNotice,,ho/Bluetooth.cpp,1550,4
bleAddMessageToHistory,,ho/Bluetooth.cpp,2063,4
blePushSensorData,,ho/Bluetooth.cpp,2155,4
blePushSystemStatus,,ho/Bluetooth.cpp,2173,4
bleSetStreamInterval,,ho/Bluetooth.cpp,2232,4
bleUpdateStreams,,ho/Bluetooth.cpp,2311,4
g2ScanStopIfActive,,ho/G2_Glasses.cpp,422,4
firmwareOverlayActive,,ho/G2_Glasses.cpp,744,4
handleNotify,,ho/G2_Glasses.cpp,1812,4
evenCoreCmdName,,ho/G2_Glasses.cpp,2998,4
handleMenuStartUp,,ho/G2_Glasses.cpp,4401,4
templeInit,,ho/G2_Glasses.cpp,6024,4
g2SetAllTemplesConnPriority,,ho/G2_Glasses.cpp,6794,4
g2NoteContainerCleared,,ho/G2_Glasses.cpp,6908,4
g2TextViewArm,,ho/G2_Glasses.cpp,6931,4
g2ProbeRebuildTextChild,,ho/G2_Glasses.cpp,9041,4
livePageKickRefresh,,ho/G2_Glasses.cpp,9464,4
livePageIsActive,,ho/G2_Glasses.cpp,9475,4
g2ShowNotification,,ho/G2_Glasses.cpp,10370,4
g2ProbeImageQ4Lifecycle,,ho/G2_Glasses.cpp,12593,4
g2ProbeImageDocSummary,,ho/G2_Glasses.cpp,12650,4
g2ProbeImageQ6BmpMultiFragment,,ho/G2_Glasses.cpp,12955,4
g2ProbeImageQ6bBmpTapDismiss,,ho/G2_Glasses.cpp,13027,4
g2ProbeImageQ9FrameBuilder,,ho/G2_Glasses.cpp,13131,4
g2ProbeImageQ11SimpleSwap,,ho/G2_Glasses.cpp,13332,4
g2ProbeImageQ10ClearThenPush,,ho/G2_Glasses.cpp,13413,4
g2ShowCameraViewer,,ho/G2_Glasses.cpp,14250,4
g2ShowCameraViewer,,ho/G2_Glasses.cpp,14717,4
g2ShowJpgFile,,ho/G2_Glasses.cpp,15290,4
g2ShowJpgFileFullScreen,,ho/G2_Glasses.cpp,15413,4
g2ShowJpgFile,,ho/G2_Glasses.cpp,15439,4
g2ShowJpgFileFullScreen,,ho/G2_Glasses.cpp,15443,4
g2ProbeImageQGlizzy,,ho/G2_Glasses.cpp,15457,4
g2ProbeImageQ12FullScreen,,ho/G2_Glasses.cpp,15525,4
g2ProbeImageQ13LiveTile,,ho/G2_Glasses.cpp,15663,4
g2ProbeImageQ14LiveText,,ho/G2_Glasses.cpp,15829,4
g2ProbeImageQ15LeftArm,,ho/G2_Glasses.cpp,15977,4
g2ProbeImageQ19SmallSolo,,ho/G2_Glasses.cpp,16259,4
g2ProbeImageQ29Bmp2bppSolo,,ho/G2_Glasses.cpp,16330,4
g2ProbeImageQ20LiveTile96,,ho/G2_Glasses.cpp,16547,4
g2ProbeImageQ22LiveTile32,,ho/G2_Glasses.cpp,16562,4
g2ProbeImageQ23LiveTile64,,ho/G2_Glasses.cpp,16577,4
g2ProbeImageQ26LiveTile124,,ho/G2_Glasses.cpp,16592,4
g2ProbeImageQ27LiveTile144,,ho/G2_Glasses.cpp,16607,4
g2ProbeImageQ25SdFrameAnimation,,ho/G2_Glasses.cpp,16633,4
g2ProbeImageQ28MixedImageTextLive,,ho/G2_Glasses.cpp,16878,4
g2ProbeImageQ28LMixedListImageLive,,ho/G2_Glasses.cpp,17083,4
g2ProbeImageQ21LiveFullScreenBurst,,ho/G2_Glasses.cpp,17258,4
hijackFsmInit,,ho/G2_HijackFsm.cpp,300,4
readSetting,,ho/G2_Page_CameraSettings.cpp,189,4
buildTopRows,,ho/G2_Page_CameraSettings.cpp,358,4
buildSubRows,,ho/G2_Page_CameraSettings.cpp,391,4
showStreamPicker,,ho/G2_Page_CameraSettings.cpp,487,4
showTopMenu,,ho/G2_Page_CameraSettings.cpp,513,4
g2BuildCameraSettingsInfo,,ho/G2_Page_CameraSettings.cpp,523,4
handleSubTap,,ho/G2_Page_CameraSettings.cpp,618,4
g2CameraSettingsHandleTap,,ho/G2_Page_CameraSettings.cpp,732,4
g2BuildCameraSettingsInfo,,ho/G2_Page_CameraSettings.h,43,4
phaseLabel,,ho/G2_Page_ESPNow.cpp,108,4
g2BuildESPNowAppInfo,,ho/G2_Page_ESPNow.cpp,256,4
g2ShowESPNowAppMenu,,ho/G2_Page_ESPNow.cpp,328,4
chatRenderPage,,ho/G2_Page_ESPNow.cpp,764,4
chatNavPage,,ho/G2_Page_ESPNow.cpp,790,4
showInboxMenu,,ho/G2_Page_ESPNow.cpp,803,4
showPeerInboxMenu,,ho/G2_Page_ESPNow.cpp,817,4
submitSendToSelectedPeer,,ho/G2_Page_ESPNow.cpp,886,4
handleMainTap,,ho/G2_Page_ESPNow.cpp,991,4
g2ESPNowAppHandleTap,,ho/G2_Page_ESPNow.cpp,1212,4
g2ESPNowAppOnRxText,,ho/G2_Page_ESPNow.cpp,1241,4
g2BuildESPNowAppInfo,,ho/G2_Page_ESPNow.h,63,4
buildChooserPath,,ho/G2_Page_Files.cpp,313,4
showFileChooser,,ho/G2_Page_Files.cpp,335,4
splitJsonIntoPages,,ho/G2_Page_Files.cpp,365,4
exitJsonViewBackToFiles,,ho/G2_Page_Files.cpp,451,4
g2FilesHandleTap,,ho/G2_Page_Files.cpp,652,4
handleMainTap,,ho/G2_Page_Network.cpp,874,4
g2NetworkHandleTap,,ho/G2_Page_Network.cpp,1923,4
g2BuildPowerInfo,,ho/G2_Page_Power.cpp,92,4
g2ShowPowerMenu,,ho/G2_Page_Power.cpp,151,4
g2PowerHandleTap,,ho/G2_Page_Power.cpp,168,4
g2BuildPowerInfo,,ho/G2_Page_Power.h,45,4
g2BuildSensorReadout,,ho/G2_Page_Sensors.cpp,1056,4
g2BuildSensorLiveList,,ho/G2_Page_Sensors.cpp,1129,4
g2RegisterSensorsCameraPowerHook,,ho/G2_Page_Sensors.cpp,1520,4
buildEntryRowsPretty,,ho/G2_Page_Settings.cpp,246,4
splitJsonIntoPages,,ho/G2_Page_Settings.cpp,439,4
g2ShowSettingsMenu,,ho/G2_Page_Settings.cpp,590,4
g2SettingsHandleTap,,ho/G2_Page_Settings.cpp,607,4
buildImageConfirmedRows,,ho/G2_Page_TestSuite.cpp,760,4
buildImageStaticRows,,ho/G2_Page_TestSuite.cpp,774,4
buildImageStreamingSingleRows,,ho/G2_Page_TestSuite.cpp,806,4
buildImageStreamingCompoundRows,,ho/G2_Page_TestSuite.cpp,823,4
buildImageAnimatedChooseRows,,ho/G2_Page_TestSuite.cpp,851,4
runSelectionPattern,,ho/G2_Page_TestSuite.cpp,1235,4
buildGeomVariantRows,,ho/G2_Page_TestSuite.cpp,1558,4
buildCharsRows,,ho/G2_Page_TestSuite.cpp,1677,4
g2BuildTestSuiteInfo,,ho/G2_Page_TestSuite.cpp,1904,4
g2ShowTestSuiteMenu,,ho/G2_Page_TestSuite.cpp,1978,4
payloadTextExitToBrackets,,ho/G2_Page_TestSuite.cpp,1994,4
g2TestSuiteHandleTap,,ho/G2_Page_TestSuite.cpp,2003,4
g2BuildTestSuiteInfo,,ho/G2_Page_TestSuite.h,42,4
g2TextEntryHandleTap,,ho/G2_Page_TextEntry.cpp,189,4
g2RingNoteForwardedTelemetry,,ho/G2_Ring.cpp,267,4
GlassesPriorityGuard,,ho/G2_Ring.cpp,694,4
g2RingConnectSaved,,ho/G2_Ring.cpp,934,4
g2RingConnectMac,,ho/G2_Ring.cpp,955,4
g2RingGetStatus,,ho/G2_Ring.cpp,997,4
g2RingGetStatus,,ho/G2_Ring.h,177,4
audioCaptureStart,,ho/HAL_Audio.cpp,124,4
audioCaptureStop,,ho/HAL_Audio.cpp,152,4
displayClear,,ho/HAL_Display.cpp,143,4
inputAbstractionInit,,ho/HAL_Input.cpp,112,4
hasAdminPrivilege,,ho/HardwareOne.cpp,678,4
oledEspNowHeaderTitle,,ho/OLED_ESPNow.cpp,72,4
oledEspNowShowNameKeyboard,,ho/OLED_ESPNow.cpp,142,4
oledEspNowDisplay,,ho/OLED_ESPNow.cpp,151,4
oledEspNowBackToList,,ho/OLED_ESPNow.cpp,1208,4
oledEspNowRefreshDeviceList,,ho/OLED_ESPNow.cpp,1291,4
oledEspNowOpenDeviceConfig,,ho/OLED_ESPNow.cpp,2063,4
oledFilePickerPush,,ho/OLED_Mode_FileBrowser.cpp,120,4
bondModeInputHandler,,ho/OLED_Mode_Remote.cpp,522,4
freeRemoteSettingsModules,,ho/OLED_RemoteSettings.cpp,199,4
hasRemoteSettings,,ho/OLED_RemoteSettings.cpp,270,4
initSettingsEditor,,ho/OLED_SettingsEditor.cpp,57,4
openSettingsEditorForModule,,ho/OLED_SettingsEditor.cpp,621,4
addQuickItem,,ho/OLED_SettingsEditor.cpp,778,4
renderFeaturesPage,,ho/OLED_SetupWizard.cpp,202,4
renderSensorsPage,,ho/OLED_SetupWizard.cpp,208,4
renderNetworkPage,,ho/OLED_SetupWizard.cpp,214,4
renderSystemPage,,ho/OLED_SetupWizard.cpp,280,4
resetWizardJoystickState,,ho/OLED_SetupWizard.cpp,460,4
handleOLEDESPNowPage,,ho/OLED_SetupWizard.cpp,688,4
handleOLEDMQTTPage,,ho/OLED_SetupWizard.cpp,804,4
oledDrawLevelBars,,ho/OLED_UI.cpp,108,4
oledDialogSetup,,ho/OLED_UI.cpp,228,4
oledDialogClose,,ho/OLED_UI.cpp,305,4
oledDialogActive,,ho/OLED_UI.cpp,310,4
oledNotificationCount,,ho/OLED_Utils.cpp,230,4
oledNotificationGet,,ho/OLED_Utils.cpp,254,4
oledKeyboardCancel,,ho/OLED_Utils.cpp,1906,4
oledKeyboardDismissSuggestions,,ho/OLED_Utils.cpp,1978,4
oledConfirmIsActive,,ho/OLED_Utils.cpp,2016,4
oledConfirmClose,,ho/OLED_Utils.cpp,2020,4
oledAuthContext,,ho/OLED_Utils.cpp,2598,4
registerOLEDMode,,ho/OLED_Utils.cpp,2861,4
registerOLEDModes,,ho/OLED_Utils.cpp,2890,4
initOLEDDisplay,,ho/OLED_Utils.cpp,3056,4
earlyOLEDInit,,ho/OLED_Utils.cpp,4134,4
processOLEDBootSequence,,ho/OLED_Utils.cpp,4249,4
buildDynamicMenu,,ho/OLED_Utils.cpp,4838,4
pushOLEDMode,,ho/OLED_Utils.cpp,5230,4
oledGetDataSourceLabel,,ho/OLED_Utils.cpp,5321,4
oledRemoteSourceAvailable,,ho/OLED_Utils.cpp,5330,4
processOLEDInput,,ho/OLED_Utils.cpp,5581,4
oledResumeFromSleep,,ho/OLED_Utils.cpp,6368,4
systemIdentity,,ho/System_AuthIdentity.cpp,88,4
savedIsAdmin_,,ho/System_AuthIdentity.cpp,102,4
currentCaptureState,,ho/System_AuthIdentity.cpp,172,4
setCurrentCommandContext,,ho/System_AuthIdentity.cpp,184,4
clearCurrentCommandContext,,ho/System_AuthIdentity.cpp,190,4
extractJsonLong,,ho/System_Automation.cpp,207,4
automationIdExistsInJson,,ho/System_Automation.cpp,323,4
automationsAnyDue,,ho/System_Automation.cpp,466,4
updateAutomationTriggerNextAt,,ho/System_Automation.cpp,487,4
runAutomationsOnBoot,,ho/System_Automation.cpp,544,4
initAutomationSystem,,ho/System_Automation.cpp,775,4
cmd_automation_list,,ho/System_Automation.cpp,816,4
cmd_automation_add,,ho/System_Automation.cpp,864,4
cmd_automation_enable_disable,,ho/System_Automation.cpp,1288,4
cmd_automation_run,,ho/System_Automation.cpp,1473,4
cmd_automation_trigger,,ho/System_Automation.cpp,1687,4
validateConditionalHierarchy,,ho/System_Automation.cpp,3186,4
schedulerTickMinute,,ho/System_Automation.cpp,3379,4
stopAutomationScheduler,,ho/System_Automation.cpp,3663,4
vbusSenseInit,,ho/System_Battery.cpp,68,4
buildBatteryJson,,ho/System_Battery.cpp,454,4
cmd_battery_status,,ho/System_Battery.cpp,481,4
cmd_battery_calibrate,,ho/System_Battery.cpp,555,4
cmd_batterylog,,ho/System_Battery.cpp,679,4
bleScSendEncrypted,,ho/System_BleSecureChannel.cpp,231,4
resolvePeerMac,,ho/System_BondedPeer.cpp,47,4
peerSettingsHash,,ho/System_BondedPeer.cpp,97,4
renderHelpSensors,,ho/System_CLI.cpp,188,4
handleHelpNavigation,,ho/System_CLI.cpp,221,4
renderModuleHelp,,ho/System_CLI.cpp,386,4
cameraErrorToString,,ho/System_Camera_DVP.cpp,55,4
cameraPwrWaitDone,,ho/System_Camera_DVP.cpp,1002,4
cameraPowerRequestRestartSync,,ho/System_Camera_DVP.cpp,1037,4
recordingTask,,ho/System_Camera_Video.cpp,292,4
isSynced,,ho/System_Clock.cpp,16,4
isHelpModeCommand,,ho/System_Command.cpp,124,4
resolveRegistryCommandKey,,ho/System_Command.cpp,146,4
printCommandModuleSummary,,ho/System_Command.cpp,323,4
parse,CommandArgs,ho/System_Command.cpp,354,4
helpSuppressedTailDump,,ho/System_Debug.cpp,116,4
initDebugSystem,,ho/System_Debug.cpp,432,4
broadcastOutputCore,,ho/System_Debug.cpp,666,4
helpSuppressedPrintAndReset,,ho/System_Debug.cpp,824,4
streamDebugReset,,ho/System_Debug.cpp,843,4
applyHttpsLogLevels,,ho/System_Debug.cpp,975,4
cmd_debugmqtt,,ho/System_Debug.cpp,1045,4
cmd_debugauthcookies,,ho/System_Debug.cpp,1937,4
logTimeSyncedMarkerIfReady,,ho/System_Debug.cpp,3090,4
saveEspNowDevices,,ho/System_ESPNow.cpp,476,4
deriveKeyFromPassphrase,,ho/System_ESPNow.cpp,660,4
bondPeerActiveSession,,ho/System_ESPNow.cpp,755,4
destroyStreamSession,,ho/System_ESPNow.cpp,1030,4
v4_broadcast,,ho/System_ESPNow.cpp,1787,4
v4_send_file_cancel,,ho/System_ESPNow.cpp,2172,4
bondNotifySessionEstablished,,ho/System_ESPNow.cpp,2394,4
v4_broadcast_sensor_status,,ho/System_ESPNow.cpp,2459,4
v4_broadcast_sensor_data,,ho/System_ESPNow.cpp,2479,4
v4_send_user_sync,,ho/System_ESPNow.cpp,2519,4
computeBondLocalSettingsHash,,ho/System_ESPNow.cpp,5601,4
generateDeviceSettings,,ho/System_ESPNow.cpp,5616,4
requestBondSettings,,ho/System_ESPNow.cpp,5722,4
submitBondFileSend,,ho/System_ESPNow.cpp,6077,4
firePostSyncSideEffects,,ho/System_ESPNow.cpp,6193,4
addTopoDeviceName,,ho/System_ESPNow.cpp,6773,4
isPairedDevice,,ho/System_ESPNow.cpp,7059,4
espnowPeerExists,,ho/System_ESPNow.cpp,7070,4
setMeshRole,,ho/System_ESPNow.cpp,7478,4
bondSendReadyOrDeferred,,ho/System_ESPNow.cpp,7608,4
bondSendReadyOrDeferred,,ho/System_ESPNow.cpp,8137,4
bondSendReadyOrDeferred,,ho/System_ESPNow.cpp,8155,4
bondSendReadyOrDeferred,,ho/System_ESPNow.cpp,8174,4
getEspNowTaskHandle,,ho/System_ESPNow.cpp,8425,4
espnowAppPingStart,,ho/System_ESPNow.cpp,8458,4
espnowAppPingClear,,ho/System_ESPNow.cpp,8512,4
cmd_espnow_deinit,,ho/System_ESPNow.cpp,9073,4
cmd_espnow_status,,ho/System_ESPNow.cpp,9087,4
espnowSerializeMeshPeerMeta,,ho/System_ESPNow.cpp,10332,4
cmd_espnow_send,,ho/System_ESPNow.cpp,12538,4
isEspNowInitialized,,ho/System_ESPNow.cpp,14057,4
getPeerMessages,,ho/System_ESPNow.cpp,14396,4
getAllMessages,,ho/System_ESPNow.cpp,14435,4
espnowGetConversation,,ho/System_ESPNow.cpp,14531,4
lastChunkTime,,ho/System_ESPNow.h,613,4
isMeshMode,,ho/System_ESPNow.h,1139,4
espnowCryptoReady,,ho/System_ESPNow_Crypto.cpp,35,4
releaseLocked,,ho/System_ESPNow_Files.cpp,61,4
fileSlotsGetReceivedBytes,,ho/System_ESPNow_Files.cpp,302,4
fileSlotsGetTotalSize,,ho/System_ESPNow_Files.cpp,320,4
fileSlotsActiveCount,,ho/System_ESPNow_Files.cpp,361,4
allocSlotAndReqIdLocked,,ho/System_ESPNow_FsList.cpp,164,4
fsListTick,,ho/System_ESPNow_FsList.cpp,897,4
keyExClearInFlight,,ho/System_ESPNow_Handlers_Crypto.cpp,520,4
espnowRekeyInitiate,,ho/System_ESPNow_Handlers_Crypto.cpp,1255,4
hexToBytes,,ho/System_ESPNow_Identity.cpp,41,4
formatMacNoSep,,ho/System_ESPNow_Identity.cpp,305,4
peerIdentityAt,,ho/System_ESPNow_Identity.cpp,612,4
peerIdentitySlotCount,,ho/System_ESPNow_Identity.cpp,617,4
meshKeysStretchPassphrase,,ho/System_ESPNow_MeshKeys.cpp,43,4
espnowSaturationNoteAckRtt,,ho/System_ESPNow_Saturation.cpp,51,4
espnowSaturationTick,,ho/System_ESPNow_Saturation.cpp,59,4
espnowSaturationReset,,ho/System_ESPNow_Saturation.cpp,86,4
espnowSaturationReport,,ho/System_ESPNow_Saturation.cpp,95,4
formatRemoteSensorReadable,,ho/System_ESPNow_Sensors.cpp,634,4
buildThermalDataJSONInteger,,ho/System_ESPNow_Sensors.cpp,748,4
buildThermalDataJSONInteger,,ho/System_ESPNow_Sensors.cpp,811,4
sessionAllocate,,ho/System_ESPNow_Sessions.cpp,63,4
sessionDeriveAeadKeys,,ho/System_ESPNow_Sessions.cpp,108,4
pendingFrameCount,,ho/System_ESPNow_Sessions.cpp,565,4
sendStatusMarkDelivered,,ho/System_ESPNow_Sessions.cpp,661,4
sessionAbortRekey,,ho/System_ESPNow_Sessions.cpp,788,4
submit,,ho/System_ESPNow_Tx.cpp,168,4
executeVoiceCommandAsArmedUser,,ho/System_ESPSR.cpp,168,4
findCliCommandForId,,ho/System_ESPSR.cpp,369,4
srSnipStartSession,,ho/System_ESPSR.cpp,1196,4
deinitAFE,,ho/System_ESPSR.cpp,1752,4
deinitMultiNet,,ho/System_ESPSR.cpp,1842,4
startESPSR,,ho/System_ESPSR.cpp,2527,4
stopESPSR,,ho/System_ESPSR.cpp,2627,4
isESPSRWakeActive,,ho/System_ESPSR.cpp,2660,4
setESPSRCommandCallback,,ho/System_ESPSR.cpp,2668,4
cmd_sr_start,,ho/System_ESPSR.cpp,2741,4
cmd_sr_stop,,ho/System_ESPSR.cpp,2774,4
registerESPSRHandlers,,ho/System_ESPSR.cpp,3878,4
getESPSRVoiceState,,ho/System_ESPSR.cpp,3886,4
loadModelFromFile,,ho/System_EdgeImpulse.cpp,457,4
allocateImageBuffers,,ho/System_EdgeImpulse.cpp,830,4
initEdgeImpulse,,ho/System_EdgeImpulse.cpp,875,4
isEdgeImpulseModelLoaded,,ho/System_EdgeImpulse.cpp,938,4
stopContinuousInference,,ho/System_EdgeImpulse.cpp,1865,4
buildDetectionJson,,ho/System_EdgeImpulse.cpp,1885,4
getEnabledFeaturesHeapEstimate,,ho/System_FeatureRegistry.cpp,416,4
getCategoryName,,ho/System_FeatureRegistry.cpp,450,4
navigateInto,FileManager,ho/System_FileManager.cpp,115,4
moveUp,FileManager,ho/System_FileManager.cpp,126,4
moveDown,FileManager,ho/System_FileManager.cpp,135,4
ensureValidSelection,FileManager,ho/System_FileManager.cpp,523,4
formatFileSize,,ho/System_FileManager.cpp,545,4
buildFilesStatsJson,,ho/System_Filesystem.cpp,466,4
buildFilesListJson,,ho/System_Filesystem.cpp,485,4
hasSensitiveExtension,,ho/System_Filesystem.cpp,1239,4
isImageFile,,ho/System_Filesystem.cpp,1265,4
quotePath,,ho/System_Filesystem.cpp,1316,4
resolveRole,,ho/System_Filesystem.cpp,1334,4
permsForRole,,ho/System_Filesystem.cpp,1351,4
rebootWithMessage,,ho/System_FirstTimeSetup.cpp,140,4
g2PbWriteBool,,ho/System_G2_Protocol.cpp,110,4
i2cAddressForDeviceType,,ho/System_I2C.cpp,293,4
i2cResetGracePeriod,,ho/System_I2C.cpp,436,4
identifySensor,,ho/System_I2C.cpp,617,4
scanBusForDevicesSmart,,ho/System_I2C.cpp,1248,4
buildDeviceRegistryJson,,ho/System_I2C.cpp,1502,4
sensorQueueProcessorTask,,ho/System_I2C.cpp,2549,4
busPinsFromSettings,,ho/System_I2C_Manager.cpp,169,4
initBus,I2CDeviceManager,ho/System_I2C_Manager.cpp,234,4
checkBusRecoveryNeeded,I2CDeviceManager,ho/System_I2C_Manager.cpp,398,4
clockStackPop,I2CDeviceManager,ho/System_I2C_Manager.cpp,443,4
clockStackTopOrDefault,I2CDeviceManager,ho/System_I2C_Manager.cpp,450,4
updateMetrics,I2CDeviceManager,ho/System_I2C_Manager.cpp,470,4
baseTimeoutMs,,ho/System_I2C_Manager.cpp,657,4
recordError,I2CDevice,ho/System_I2C_Manager.cpp,693,4
attemptRecovery,I2CDevice,ho/System_I2C_Manager.cpp,786,4
captureAndSave,ImageManager,ho/System_ImageManager.cpp,150,4
deleteImage,ImageManager,ho/System_ImageManager.cpp,427,4
llmStartAsync,,ho/System_LLM.cpp,1755,4
llmGetResultChunk,,ho/System_LLM.cpp,1801,4
slotForIdx,,ho/System_LLMChat.cpp,77,4
appendTurnLocked,,ho/System_LLMChat.cpp,121,4
popLastTurnLocked,,ho/System_LLMChat.cpp,152,4
chatResolveParams,,ho/System_LLMChat.cpp,239,4
chatClear,,ho/System_LLMChat.cpp,408,4
llmBindRunState,,ho/System_LLM_Model.cpp,617,4
decode,,ho/System_LLM_Tokenizer.cpp,387,4
getExternalSensorCount,,ho/System_MQTT.cpp,168,4
getExternalSensor,,ho/System_MQTT.cpp,173,4
startMQTT,,ho/System_MQTT.cpp,838,4
publishMQTTSensorData,,ho/System_MQTT.cpp,972,4
mqttTick,,ho/System_MQTT.cpp,1111,4
cmd_debugmqtt,,ho/System_MQTT.cpp,1543,4
mapLayerToggle,,ho/System_Maps.cpp,171,4
addFile,WaypointManager,ho/System_Maps.cpp,2310,4
deleteWaypoint,WaypointManager,ho/System_Maps.cpp,2386,4
calculateStats,GPSTrackManager,ho/System_Maps.cpp,2517,4
calculateBounds,GPSTrackManager,ho/System_Maps.cpp,2600,4
saveTrack,GPSTrackManager,ho/System_Maps.cpp,2712,4
ps_realloc,,ho/System_MemUtil.h,203,4
ps_realloc,,ho/System_MemUtil.h,222,4
getPsramBuffer,,ho/System_MemUtil.h,338,4
sampleMemoryState,,ho/System_MemoryMonitor.cpp,155,4
countHealthy,,ho/System_MeshPeers.cpp,38,4
resetMicAudioProcessingState,,ho/System_Microphone.cpp,104,4
recordingTask,,ho/System_Microphone.cpp,201,4
startRecording,,ho/System_Microphone.cpp,300,4
deleteRecording,,ho/System_Microphone.cpp,461,4
